ID	y1	y2	y3
100	4.22920714827928	5.46255276543217	5.86339275238661
101	2.90847719505891	3.4645642210865	3.95880174724221
102	3.42173240326782	3.94140229372425	3.69312295954476
103	4.47393287639222	4.44665734662366	3.06091880974684
104	1.37711838970467	2.32991263346784	1.29857403231177
105	5.36657421881619	6.29413206468092	6.08469379188534
106	2.62967588449284	2.44258983255921	1.62194957586868
107	3.170205739169	3.21470214204673	2.75350622626909
108	2.72676047046701	2.38017366894069	4.6114460594217
109	3.90459993225211	2.04493877405038	2.15909325154632
110	4.47615769742056	4.03763269819049	3.52660460193406
111	4.64372899781276	3.20793905820362	2.82500475530138
112	2.36508662449018	3.58292050481926	3.03866641136694
113	4.15952545604221	4.5451709471152	3.74909618744573
114	3.62773098922142	2.38088558049066	4.11969840567822
115	2.13261182256796	3.44542580883356	1.70466123366955
116	4.63016313878566	NA	5.46391723436854
117	2.49115933027878	2.08322944588757	3.80747650429166
118	2.04047549683962	3.59537151745164	2.78173363766534
119	4.19881305384932	4.42038626037833	4.63199043575597
120	5.36991377712686	4.10682180777844	3.41221410748727
121	2.82253840948754	4.43806156558626	3.58199832737872
122	5.43597495470465	3.75480640677104	3.1201923884223
123	4.06194075089479	3.25014536277976	4.68035556598426
124	3.56920463928383	3.55226314239216	3.5398815612645
125	5.75614534881072	5.11352568914865	7.13364559966961
126	1.83457131025148	2.95698729372819	2.31856120705426
127	2.62058819297772	1.76849378533318	3.16933200522523
128	2.94171906844861	3.91636412845238	4.92912497471615
129	3.99200107271715	4.352919973131	4.31862948207542
130	4.12005172474549	2.94545376994736	5.06266881696131
131	1.31150336343108	2.765873869058	2.0250893929142
132	3.70474791110594	3.55890262286174	3.76318995865345
133	3.20918334772341	4.99276950704756	4.16664308120807
134	3.75461572494664	3.4236891948226	4.38312240434417
135	2.13384291243159	1.50660766725962	1.81814441043997
136	4.51561582874015	3.05813493761867	3.07411337750152
137	3.51959886538793	3.54271175774112	3.40310852272522
138	2.6106425687166	3.93652251115105	3.42043137906907
139	2.46649257263556	2.23448483114884	3.51124129845127
140	2.31849529410312	2.41138078960465	1.58996785323643
141	3.74892329403908	4.80703535737912	4.92346897927987
142	3.24782427396159	3.71028608824346	3.76208258671824
143	3.03272727092808	3.39336733951175	3.18082983320604
144	4.16539874598383	2.83209595916628	2.62914572331933
145	4.35554253983449	4.51810942449488	4.66397156692769
146	3.25541459139695	4.17507165429327	4.69518788769379
147	2.34623586387974	4.58087127362802	3.84821239845361
148	3.26354521479463	3.59149149190136	3.10766108859327
149	3.77440196512145	3.80737007562082	3.47668661283944
150	2.9418203291534	3.53592830990805	2.40287081348572
151	4.19663206166507	3.10578594675635	4.65384088747327
152	1.86501729625441	1.949244416641	1.03559308552686
153	3.40486190679693	4.05654493149135	3.55035601445241
154	5.48392410610719	4.64903282423771	6.0893398412948
155	2.44889924017401	5.31474699761821	3.0399456200875
156	3.80425241738098	2.89377007152437	3.75218509472414
157	4.62215131641074	4.5758413380382	4.25948170093395
158	4.88205713206555	4.86093382083951	3.78998402694827
159	5.91139655202072	5.67734717780336	5.58427949204254
160	2.37307207582556	5.15431810077683	3.73036407710799
161	4.28751524468429	3.72399643498436	3.88917409539668
162	5.3303833661704	4.37043962545565	5.00456179135427
163	3.36890584432939	2.74251593991519	2.74450821823445
164	2.84195474537617	3.84522733702386	3.88321893687795
165	5.46813491244457	4.71826283171214	4.72175137502941
166	3.2621380943174	3.66973824684487	2.55332694286062
167	4.38889015388955	4.44768527389739	5.30356466225302
168	4.89198308768408	5.79885942317381	6.57789844078823
169	2.13902433835414	3.88887452506865	4.180384137185
170	4.42142284704008	4.10472661078523	4.5704520825145
171	3.91849230958441	3.67201050423979	4.75880810336322
172	5.46613452128378	3.95957809802995	5.74675604305028
173	3.37156333771581	3.93806924900884	3.98258683308322
174	3.72773001083353	3.23266594691077	3.74306902198392
175	4.6615456086265	5.10425162572807	5.3923948031509
176	4.59898082959585	4.06420744090497	3.45572463653761
177	1.39780049350381	0.407658875539062	1.87277141600821
178	4.36013513001124	5.04023992909958	5.37247233718427
179	3.25061189295162	3.81143656033955	3.93551245600111
180	2.57532643510702	NA	3.81554772467302
181	3.45517423559588	3.6423000022311	1.84847665090936
182	5.24625568615056	5.13320069364292	3.59861118479011
183	3.37726053718334	3.49094522480339	3.33896151448602
184	2.24178148885108	2.16546762926913	2.87660816028885
185	4.48436814847279	4.0247498221174	4.29085409195331
186	3.51958571325562	4.73009494246772	4.49416161437447
187	3.84396752347141	5.25367838509234	5.27821745827094
188	5.9438356958416	4.99373177760013	4.79147720506529
189	3.8577392418811	4.40764890248682	4.96153625936016
190	4.58286290832261	3.84962816894447	NA
191	3.30402081679426	3.86573901597014	2.04738073527195
192	3.47810899035782	3.32438790333058	2.31948804751906
193	4.69563140190161	4.06500387564948	4.2793373682163
194	1.99273590763008	3.24857963952233	2.30734234139483
195	5.47825000781153	4.64935365482072	5.27805861340299
196	3.53139189967381	4.51839184370683	4.57213102626954
197	3.55634240864053	2.64141581686454	3.32431686659258
198	1.46717684517794	1.93937210791742	3.1911701171166
199	4.26025029625417	4.84916429813832	4.05334894019732
200	5.39423094559366	6.06109351204762	6.16992687676158
201	3.96907390242634	4.02331138835159	4.73623353313959
202	3.89876778039665	4.90693138842905	6.23988327455266
203	4.46890317605318	3.12292927383579	4.46120682203378
204	5.98894379934427	4.7504264886755	5.53290192920525
205	4.06658173630623	4.77074858840192	4.87613139936909
206	6.25537100035533	5.63843418660672	6.04245051670484
207	4.46159630587126	4.5239075498211	3.67289506716097
208	4.58192348086845	4.35014060776644	3.479777533371
209	1.43969295618808	2.85770261146738	1.44115448315023
210	2.36663550882479	2.91256414732167	1.88599572788808
211	3.07355024622625	3.14322716273686	3.63905575800817
212	3.45775027814725	4.48042058708973	4.26659434084415
213	4.85142332913515	4.46026136423028	3.77860850175516
214	1.40267770305432	1.75640937932022	3.27742561834428
215	3.51865364209184	4.20398689301443	3.20242342722459
216	3.50000780912158	3.48896315059936	4.58179797554273
217	5.30113384889425	3.7360203364842	4.80503315245183
218	1.85792177112731	1.42227945373472	2.01986951326918
219	3.91807630403303	3.35657568229853	3.77992425645441
220	3.23901788431098	2.83594200598073	4.09576338851088
221	3.79993967904278	3.80848010733222	3.34327266301381
222	1.81281920362247	3.37776981302728	2.34030448199499
223	4.50654895649975	2.87155515200324	4.05423548545913
224	2.34634602705223	3.73096387237144	3.0975234304012
225	4.41952178470806	3.8958720839112	2.11220047431591
226	5.34094894644516	5.8181290373311	3.8862131258614
227	6.05638393534527	5.43759501410639	5.89812155236304
228	3.90910682889039	2.23686591546817	3.65234831858757
229	1.61453297127561	1.71331124858856	1.60356340687944
230	2.3313261552704	3.58306364488408	2.22227552492986
231	3.99728992835329	3.04989187041526	2.26360074623961
232	3.14649868500498	4.41720134674516	4.26548660267624
233	3.90551743871037	5.87409748057511	4.58591034998771
234	6.63211671473674	5.3783496718227	4.8571429481355
235	4.27673351794973	3.53056727706102	3.30588251918495
236	6.06321898730014	4.94072773048087	4.22842943781376
237	2.36651642973208	3.85549823013372	3.06380410044274
238	1.14469541913277	0.674012851162602	2.06781953618687
239	2.01773533632759	4.22038188833055	3.25685751730774
240	4.47073609644517	4.24087576038785	3.67771059361336
241	4.61212506891538	4.31810987730518	4.68111220197503
242	4.59163634068424	3.96325054279332	4.17219345417525
243	4.68574073828622	3.91975417271477	3.66791554577311
244	6.5106904053453	5.57340286179238	4.4646850358827
245	3.37613948514333	3.59223120065768	3.59269843999303
246	3.37058429067186	3.4265819520268	2.26481735819515
247	4.19990686700747	5.19649197095612	5.67742216824242
248	2.72667478934501	2.23877323308202	2.65297599508491
249	4.43973747888952	4.0304157202719	5.19651729391089
250	3.59560261465462	5.02148158430611	4.30545445183367
251	5.35784918140978	6.08525689946646	4.27163607966544
252	3.45221649351978	3.39787132251664	3.65436362095381
253	4.01718629202089	5.09473106559324	6.05157209869846
254	4.13363559175033	2.81710263067969	3.19811048633945
255	3.47538571131872	3.58243086494056	4.34198998655625
256	2.13357468446841	2.64151642839141	1.05031246065118
257	2.22292010403545	2.8878293398347	2.30158754893216
258	3.39802035259771	1.13016141157291	3.68769434402936
259	4.75590987831744	2.86881381772819	4.2585499456462
260	4.18824998000037	4.37662984458286	4.66480278055661
261	3.25202990031057	3.43122615752322	1.43113088225242
262	3.33295171367986	2.54986742325045	4.30396932353211
263	1.44233972497417	3.15940762869954	1.36779227613683
264	5.05722123505355	5.11721049078272	4.680119311602
265	2.7510757781854	3.09570920743156	2.6892423818091
266	5.62485349882723	3.30892599802372	6.00760894208744
267	3.48344436960171	4.22589506975741	3.19069591637276
268	3.77399816092108	3.89239937859178	2.72663990784746
269	3.59429203119635	5.07497212212945	5.37299132687205
270	4.46265959386831	4.46887175533575	3.83643771947402
271	4.89664856408054	5.34420874794996	4.65500290900646
272	2.78170052218501	3.25609262416914	3.95567759684217
273	5.52783938100062	5.83088475773726	4.47513523889304
274	4.60356762770815	4.18611373230984	4.26851059598975
275	4.16974982442488	3.15593882243453	4.13694136854557
276	2.6762945837837	2.56161608610308	2.6322472507414
277	2.68925746880519	3.26205029031462	4.74470033543314
278	3.83844885625659	1.98861637815513	3.1619562752136
279	4.5422973491663	4.51459031373856	4.68608107851343
280	2.89790682650544	4.28972810998855	3.74929783064396
281	2.70121302912032	4.05928219743691	3.49364027536924
282	3.08788994269485	2.65262220664413	2.90843036494988
283	3.53164441726042	4.60106377201177	3.17409108255635
284	3.23869338056459	4.12720131634161	3.72904586950526
285	4.4144171365416	4.22348248415783	4.6231281945818
286	5.17403237376594	5.50458440076028	5.39896852164856
287	4.67136695660554	3.28985187167523	4.4224527948962
288	3.08790810261691	1.91581508726899	2.89586107241391
289	5.53017068710514	4.65715830949715	5.00347742832888
290	3.56452323259	2.52555772304371	3.66764783937649
291	3.1504079224678	3.79216715341266	3.83933615024332
292	3.37735595430272	2.04852172934656	3.83743531444117
293	4.72217181755649	4.1740383174411	4.67527901407581
294	5.30758748899058	5.59471508058581	4.49762099630021
295	3.21540940412074	2.1246590574842	0.24511322500458
296	3.28285021890666	3.24509497878513	3.26159480616424
297	2.92689951611182	3.74602360028363	2.77127419927693
298	3.97798094286895	5.19460136623431	4.23815409606004
299	4.13937963785474	3.62840960464921	4.46515119622311
300	4.53428934674763	2.65972719991126	4.50313585414711
301	3.60752798683188	2.04938868994584	1.81136173626995
302	2.42934183086483	3.41627263885267	2.80423877213604
303	4.47871609931878	4.82826960560501	3.44144624484859
304	5.30758885060414	4.95302892976538	3.77213464823657
305	3.07102869383559	2.72623574053525	1.2146524080341
306	4.53108774165305	3.69204436754431	4.42266261507238
307	3.59249985103154	2.83440710304621	3.20161701595743
308	5.69669163242457	4.7966240687439	5.64166591868448
309	4.39000311683003	3.67784440898693	3.59121883531741
310	0.392910827946063	2.36796468733752	3.64819935356169
311	4.2020030281563	3.58033638158352	1.94157693772069
312	3.88215192341675	3.68453652258476	4.05085968969419
313	5.18136034247042	5.61915046613073	3.20540017757379
314	2.21515046579072	4.63935483335192	2.60169608261929
315	3.62825925413278	4.2596921190845	5.32320200937514
316	3.70354790902501	1.51818615007722	2.82505096039441
317	5.88499607411182	5.14427190371124	3.83874296567384
318	2.23879012677755	2.47582530498892	2.07734881314704
319	3.57502125105663	3.0263603147572	1.59848220322019
320	3.40256853603589	3.93291467386075	4.15219092118933
321	3.16002060254013	3.14691888720546	4.2865014579617
322	6.06835658620887	5.34576624579657	5.1237105349461
323	4.15829068735988	3.2535482970975	3.04876214399946
324	-0.200401530889806	0.191666182636302	1.35735122350752
325	4.53762141012443	3.28432903838479	5.06540988516676
326	3.70273489730256	4.47123900680254	4.22012881966531
327	3.94103616435262	3.47040271867978	2.48095339834957
328	2.16186416145212	3.143909865077	1.98905978957057
329	2.96708895620123	3.79287131770624	4.37183274193059
330	6.99545215072044	4.93778647818273	4.45182613036882
331	3.3050858222071	2.85916506904963	3.48136092978011
332	1.78027630379049	1.78172790803336	2.22208736396725
333	5.61781348638727	4.56833247025225	4.17027209421148
334	2.94524530627298	2.81269997491186	2.92106058387132
335	4.47863749077061	4.28904501923692	4.1347708116404
336	3.53622617727875	4.18626888887609	3.6353288185534
337	4.16676184790941	4.70195798509878	4.60529838204394
338	6.73439713976665	5.98539679702462	6.59908973403575
339	2.53554087243756	4.42448497119427	2.39099854658267
340	3.74301240248324	3.22842409931295	3.5374129742626
341	2.29906948696247	4.01517431232734	3.38081840221073
342	4.24159239107199	3.06727868965483	3.58569666284541
343	2.4433287365429	3.41485679347138	2.99842569509171
344	5.66983170809808	5.39424274487803	5.69621138828248
345	2.49581704399392	2.98889338630617	3.09448400029554
346	3.74088668437871	3.52733753086274	3.69778730893466
347	3.51918748765503	3.42263085774927	2.12939781995276
348	3.07487367651258	2.79801155016814	4.19776231445195
349	4.45187985611403	3.83040369070238	3.23404108192591
350	2.36402979624635	4.00985641492438	3.95896553977609
351	6.61643547371173	3.9132434930158	5.56958137563459
352	2.65168938954363	2.39908748764982	1.33656886028072
353	5.21129639629953	7.34633523819474	6.3361635910436
354	6.03784704072157	4.86820647655063	5.05864035138278
355	1.39771331948391	1.90609663555759	3.28252247518042
356	2.40857119063319	3.12743113188588	2.79893157781868
357	5.51512466385401	4.2219466929862	5.81773339914789
358	3.60951455849709	3.78393204747964	1.8616684296166
359	2.86131799715922	3.71422835041114	3.74648075036045
360	4.67058545628085	4.48969724926903	3.53320684047144
361	5.98314915962535	4.69910106254491	6.21962478443379
362	4.61144097809172	5.02236351342336	4.75611361022416
363	1.59583038421045	3.55400597601278	2.45486158292086
364	2.12332065910251	0.841685948202401	0.822633107561937
365	3.36656739501569	3.38173560650073	4.07560974995898
366	3.40592075331294	3.71918650206659	2.24159415547488
367	3.29797501370046	2.41351805234745	2.22511279935011
368	3.61617926046276	3.59706552063098	4.49115295660601
369	3.03406662289097	2.19792911422468	2.96200128887165
370	2.09520628221519	2.62515329729841	2.92614003871328
371	2.53104820803284	2.42749164289817	2.13938718512167
372	2.33356605954559	3.02076228987675	2.63880530244727
373	2.53082515745165	2.44691937112847	1.77293772101652
374	5.69357030703998	5.72369070454627	5.3376481384955
375	4.63059188615743	4.01600849025118	4.55776942238356
376	4.64882786476598	5.05816701327696	4.15253200444987
377	2.74247581264555	NA	2.30679839347834
378	2.72374240948701	3.06592515556086	2.74196481077236
379	4.0379693269934	4.29722241284226	3.54382071150147
380	4.44564820228958	6.01086541538519	4.82578195785233
381	4.69911666157924	4.30366141477764	4.264510709645
382	5.81837176689628	4.89341171510647	3.9287135044492
383	3.26680178828315	5.38054613608528	5.13351985618542
384	4.86063557316368	4.64497845808136	3.7194354195812
385	6.11786884979058	4.27403199303155	4.5912236765242
386	4.25633077161129	3.3135349434425	3.75362556202127
387	3.09596053601613	2.83201229740268	2.73342177243166
388	6.26269198073667	5.94796217633809	6.52802812985114
389	2.37718736288786	1.58352644166283	1.58249450848592
390	4.24517181373622	5.70948183606556	4.69223249139066
391	2.88040117990315	2.80503930547955	4.15033622375725
392	5.40858414496652	4.53105141666153	5.45945146700816
393	3.2314650030962	3.33525532188708	3.26386243511408
394	2.90086577979784	3.87199449541862	2.80686310023505
395	3.01911315556571	3.37983723434687	2.71012213497344
396	5.70931001021412	5.70049861688743	5.11347459178597
397	4.00075027418125	3.06759589599169	4.99646282207082
398	2.32987836051152	2.16803641560247	1.0568213322835
399	2.3177379854955	3.24618990904795	2.56727942087718
400	3.41054727588581	3.18672236306013	3.13109745945692
401	5.24724128703535	6.23599408858805	4.72013918437355
402	2.07712013980411	2.00203242066588	2.09425553139087
403	2.42159944701412	1.08576083775634	1.24407620976396
404	4.52952880128655	1.79107660537854	4.44419278229228
405	3.38858459620419	3.26496209407268	2.67295666866223
406	4.53229606116321	5.03779913829913	4.66705871405187
407	4.08014322511411	2.993479006667	3.08399285228849
408	4.13775449711528	3.36424319016915	2.57504539137887
409	3.78247173205046	4.33915858749512	2.92325970131884
410	3.79256035063154	3.63035049601759	3.32020508246184
411	5.32428264692387	3.52709546157042	4.61190020785867
412	3.88320844164991	3.59881842488516	4.0102784649277
413	1.98379243300596	1.23700226128634	2.95372521690659
414	5.28417689691223	4.62840050775253	4.87567689661378
415	3.40740809277664	2.47614437793064	2.24263684385204
416	0.979431449057004	1.95253791570596	2.69661543525442
417	5.443386838071	3.98296767113242	4.60374858753825
418	3.73205913120077	3.89572371750787	3.98629940809705
419	3.08925704979543	3.7309515042801	4.03264695237153
420	3.79972853642955	4.02803831252821	4.11422795597003
421	5.09352583346736	3.37068748696772	3.94143232849374
422	3.43285316229841	3.38735310008688	2.82869300331531
423	2.9125693397838	2.80828374074881	3.89079873470235
424	4.9498699628527	5.03415196303185	4.72933801373018
425	5.53375138603568	4.81314501144333	3.69192005282995
426	3.26311443361315	4.36760017302098	4.980389935831
427	3.95148183719595	5.51689377481651	4.75423793522122
428	5.71301686886191	4.44188047838424	5.66598034962455
429	4.19325526291889	4.52604309502983	3.93503591688313
430	5.72164880448605	3.93824634698815	6.07604709294487
431	3.86261558328191	3.54021090605977	2.89182167167552
432	1.97362671291156	3.51321707733181	4.02411555509814
433	6.80647998747946	5.84830884530658	5.34976401171859
434	2.11018503009886	2.49590080043446	2.78226372609148
435	4.32523094649403	6.0314394703656	3.83461145666894
436	0.961159491510796	1.92710149642516	2.83071616432081
437	3.16361547181047	2.35556581477812	3.38750714589705
438	3.62128009638114	2.62112689055946	3.88855047689022
439	3.63212794937796	5.48584332872263	4.39007822153326
440	3.41629337027889	2.98781429098918	1.14306155150054
441	3.74193997864306	2.41340285130233	3.16780420251203
442	3.24060052567419	3.97402988203196	3.70755294242215
443	5.22692243077638	4.68984082292951	3.91806004322356
444	2.88523595230868	4.36178351698378	4.10834842528495
445	2.99467624236473	5.36768087957932	3.12251373606062
446	3.65774044322173	3.71363998372833	2.74372014567221
447	3.92697642197325	3.89371878775748	4.25653662901596
448	4.27072935996478	4.91820426750731	3.55312757400197
449	3.15014470895458	4.13799482230415	4.4866708968702
450	2.53187482631623	1.77081166475471	2.70317237781525
451	5.4739158279751	4.51199063515145	5.25039230500096
452	3.52944630594973	2.97699736315166	4.85651243975979
453	3.87373292213999	3.11127798682101	2.86830839941036
454	2.90862478709442	3.08764983403468	3.96266621888147
455	4.60004021459265	4.6331131124629	3.31063628559972
456	2.44326511315786	2.85159413217408	1.99929237792975
457	3.39927242962731	3.03627517357232	3.32476180555358
458	2.52826402184761	4.3498981794786	3.15081451645996
459	4.53592630126972	3.86728766386628	1.98790734089814
460	2.23267604399208	2.65762446456163	3.19117788489493
461	4.96285710271859	5.71376916687057	3.3465485142776
462	1.4535035042289	1.50434725613889	1.65808619357931
463	3.05225102366906	3.25761472900872	4.34469182421168
464	3.06590230981746	4.34757322477046	3.91078492171035
465	2.71769593085719	2.47450947681752	3.93631176353981
466	6.16082993014951	4.23714639190969	4.69960172427798
467	3.83704046189023	3.48531020833464	3.09188095608124
468	4.31586675857719	4.31055393689871	3.87548700704886
469	2.08935957029197	3.15016018444954	3.29215718054222
470	3.35394757007067	3.49670110107275	4.16692798703585
471	4.71990218206261	5.09903106380071	5.13562562684543
472	5.51647960064511	5.31378763509579	3.41970087133637
473	3.71640025867192	3.0348224681506	3.49051804597774
474	3.52143704738705	4.46492478391899	2.2961716255091
475	1.83327039499711	1.9858642333171	2.16892733814195
476	4.34060986913216	5.7002726023436	5.69791047334978
477	3.28317310170439	2.07518026737164	2.69042537201
478	2.06240899405995	3.24988781143527	3.32387306498338
479	5.10532853321232	4.10187656511496	4.72963128495708
480	2.59985887829387	1.7257331866899	2.1563109867585
481	2.04854763906133	1.36621548431111	1.77078974802091
482	2.59440877395239	3.14615328431507	5.03029955634151
483	3.05410331084523	3.57394733413132	3.90003389133599
484	4.05139680625997	4.05593787232328	4.77881860731175
485	5.12836218441083	4.32466574151627	5.62090141886514
486	2.7901895199133	3.27912750803362	2.95768763698885
487	4.80099121891379	4.32881546753335	4.64708004222277
488	4.22222578513303	3.56868136645323	4.08122332079897
489	0.558956492636595	1.1461366066683	2.21163286761563
490	2.46385203072804	2.20928674854073	3.9788885788766
491	4.29312718423797	4.65090538353908	4.05348977822159
492	3.69305287989962	3.75853450251894	4.29384755233755
493	5.96397543229288	4.39772431587641	3.92459244520025
494	3.30935308834665	3.30241028542163	3.22466430424777
495	3.94638430499842	4.67120306944051	4.5566065782923
496	4.63204893189423	5.05120745216333	3.69963447248515
497	2.94503665989337	3.47766198124584	1.77234610775889
498	2.80042251750582	3.4256690086263	3.43388379587028
499	0.625051101413984	1.63434104421805	0.664339487687341
500	3.39496715503754	4.44155536751944	4.29128041615162
501	2.03011172402764	3.2634332486462	2.52558279045456
502	3.59255220601675	4.75995609952261	5.2545797080076
503	4.4589085156144	4.56725391994718	3.75811237361508
504	0.677197780643812	1.74782639280219	2.3998389673053
505	3.46991282363579	3.73218564622752	3.59736491286458
506	4.45214954718837	4.60509118878413	4.06656213972086
507	NA	5.73688967645354	5.06516764109461
508	5.47528942955714	4.3369002593207	5.55336929703986
509	4.69790154370027	3.39986888995059	3.90424050657478
510	6.92077392513735	6.4947799466414	6.48279026012564
511	4.14827058742465	5.45941089319675	NA
512	NA	2.26301907360644	0.756418430774683
513	5.7907768536303	6.42175212102172	5.47658962659804
514	3.03083112835028	3.31211074008886	3.21238453902952
515	4.55332497046935	3.45512474067097	4.35802953066445
516	4.70715649691897	4.74201225315048	4.28969170922038
517	4.73854923961094	3.9682780891476	4.23371570035723
518	3.79990623247512	2.33549781490206	4.57384749431646
519	4.58492367486669	4.52282746794605	4.30512440159792
520	2.62706620986171	1.73191612701704	4.03052843960449
521	4.02443646636115	5.01606648728453	4.97711993489135
522	3.02397025106462	3.39896263105003	4.03412340971447
523	5.36762975410986	3.92099475218499	4.94944191446418
524	2.62220824920712	3.79847051485354	4.52933631272745
525	3.20941432622205	3.75309619163124	4.72654358717147
526	1.04142708558796	1.93951878864646	2.62740650096688
527	5.98742708824925	4.97361461138379	4.1558887236285
528	3.9985017944767	2.21075338072962	3.22587042748626
529	4.22973326473411	3.89904626410049	3.165603632337
530	5.85025659151641	4.32787648723223	4.20672793767291
531	3.50657405010808	4.51734306307639	3.84649584568685
532	3.4259055980513	4.98908949787761	2.36223216317529
533	3.27068831456352	3.10614417571681	3.76641757807135
534	4.23764715516759	5.02839599955262	3.81482438167749
535	2.30392733119495	2.48959807690042	2.78786593710505
536	2.87217528570159	2.4649407843511	3.03666226174014
537	1.56363677491253	3.7694152419363	3.03996031936676
538	4.41384547288483	3.70035298556542	5.1474374053333
539	3.86483289467089	4.23505706987021	4.74012431113132
